# 200_syn 301_syn
# num of data: 1453
76 8942 4.373449
76 9029 4.831173
77 8942 3.429162
77 9029 3.752709
78 8942 2.899723
78 9029 2.958249
78 9031 4.821242
79 8942 2.828826
79 9029 2.573854
79 9031 3.866144
80 8942 3.205106
80 9029 2.699797
80 9031 3.125855
81 8939 4.877427
81 8942 3.733080
81 9029 3.171134
81 9031 2.968207
82 8939 4.770687
82 8942 4.584374
82 9029 4.012393
82 9031 3.265340
83 8939 4.973327
83 9031 3.956619
84 9031 4.802782
94 2149 4.957711
96 1766 4.622005
96 2147 2.663512
96 2148 3.314420
96 2149 3.138860
96 2288 4.230337
97 1766 4.321933
97 2147 1.572058
97 2148 2.598623
97 2149 2.988004
97 2288 3.134092
100 1766 4.536958
100 2147 1.664445
100 2148 2.759378
100 2149 3.580375
100 2150 4.282844
100 2286 4.324872
100 2288 2.670209
101 1766 4.975024
101 2147 2.356772
101 2148 3.151267
101 2149 4.151817
101 2150 3.508142
101 2286 3.270793
101 2288 2.772494
104 8529 4.462213
104 8606 4.219941
104 8939 4.551758
106 2147 3.263303
106 2148 3.825529
106 2149 4.883191
106 2150 2.980755
106 2151 4.665055
106 2286 2.255136
106 2288 3.342726
107 2147 4.482727
107 2150 2.460606
107 2151 3.823502
107 2152 4.648607
107 2286 1.682999
107 2288 4.310761
109 8529 3.251991
109 8606 2.800289
109 8939 3.311726
110 8529 2.313901
110 8606 1.528209
110 8939 2.464593
110 9031 4.425015
112 2150 2.551189
112 2151 3.364151
112 2152 4.210667
112 2286 1.866247
112 2608 4.268269
113 2150 3.287491
113 2151 3.679793
113 2152 4.501603
113 2286 2.326305
113 2608 3.996008
114 8529 4.786133
114 8606 4.944396
115 8529 2.056994
115 8606 0.533056
115 8939 1.904824
115 9031 3.831420
116 8529 2.618458
116 8606 1.094548
116 8939 1.596576
116 9031 3.431581
117 8529 4.468149
117 8606 4.736912
118 2150 4.153508
118 2151 4.437732
118 2286 2.757565
118 2608 4.318826
119 2286 3.385084
119 2608 4.797386
120 8529 4.450703
120 8606 4.815635
121 8529 3.281802
121 8606 2.006177
121 8939 2.128874
121 9029 4.694721
121 9031 3.427892
122 8529 3.971949
122 8606 2.908903
122 8939 2.963279
122 9029 4.703704
122 9031 3.841373
123 8529 4.835882
124 2286 4.193096
127 8529 4.719735
127 8606 3.827979
127 8939 3.886322
127 9031 4.506593
128 8606 4.762428
128 8939 4.834765
151 3363 4.398990
190 10658 4.831956
190 10786 4.990814
191 10558 4.777497
191 10657 4.411153
191 10658 3.946374
191 10786 3.569597
191 10787 4.387886
191 10790 4.575166
195 11349 4.890247
196 10657 3.662395
196 10658 3.932396
196 10786 2.682504
196 10787 3.029405
196 10790 3.675958
197 10657 2.926751
197 10658 4.447115
197 10786 2.886419
197 10787 1.710836
197 10790 4.026869
202 10657 3.936542
202 10786 3.677760
202 10787 1.994969
202 10790 4.210985
203 10657 4.413953
203 10787 2.811139
207 7158 4.225065
207 7588 4.403971
210 7158 2.787454
210 7588 3.357344
213 7158 1.906779
213 7159 4.775206
213 7588 2.557268
223 7158 0.990571
223 7159 3.398858
223 7588 3.061067
226 7158 2.101605
226 7159 3.594371
226 7588 3.650439
238 7158 3.633334
238 7159 3.673854
241 7159 4.829393
259 9397 3.880013
259 9747 4.385102
262 9397 3.882645
262 9747 3.275636
262 9748 4.578621
294 9397 3.768478
294 9717 4.313158
294 9747 2.149350
294 9748 3.580073
297 9397 4.461905
297 9717 4.256086
297 9747 2.229195
297 9748 3.315416
334 9747 3.813884
334 9748 4.293787
334 10348 4.335792
334 10386 4.000664
334 10588 4.704892
334 10626 4.710972
337 10349 4.487497
337 10384 4.014010
338 10416 4.639456
338 10559 4.529060
369 10416 4.216925
369 10559 4.714578
370 10093 3.148002
370 10094 4.907547
370 10348 3.435312
370 10349 3.837774
370 10384 3.638966
370 10386 3.451760
370 10588 4.938882
370 10626 4.983454
371 10384 4.580025
371 10590 4.419212
371 10624 4.811303
374 10384 4.979664
374 10590 4.286004
374 10624 4.611003
375 10093 4.012332
375 10349 2.441205
375 10384 4.152982
375 10385 3.595777
376 10093 3.804034
376 10094 4.498267
376 10347 4.380467
376 10348 3.339786
376 10349 2.810466
376 10383 2.896581
376 10384 2.233972
376 10385 3.969100
376 10386 2.793572
376 10387 4.657766
376 10588 4.080660
376 10590 4.578090
376 10591 3.093064
376 10626 4.083129
377 10416 4.318350
377 10559 4.979073
402 10093 4.285723
402 10094 4.222384
402 10095 4.882098
402 10347 3.669676
402 10348 3.830333
402 10349 3.075145
402 10383 2.559867
402 10384 2.842410
402 10385 3.849472
402 10386 3.383848
402 10387 3.558241
402 10587 4.229146
402 10588 4.545077
402 10590 4.944938
402 10591 2.675436
402 10626 4.677142
403 10093 4.140784
403 10349 3.281046
403 10385 4.047952
404 10590 4.549325
404 10624 4.720953
407 9762 4.985021
407 10590 4.887650
408 10349 4.657662
409 10094 4.558337
409 10095 4.751780
409 10347 3.643831
409 10348 4.853550
409 10349 3.740191
409 10383 2.876432
409 10384 3.782537
409 10385 4.059538
409 10386 4.481034
409 10387 3.035916
409 10587 3.437975
409 10591 2.952403
409 10627 4.169014
434 10094 4.913818
434 10095 4.431464
434 10347 3.699691
434 10349 4.959651
434 10383 3.841422
434 10387 2.632415
434 10587 2.567636
434 10591 3.727184
434 10627 3.052729
434 10825 3.974561
434 10868 4.953590
436 9762 4.005423
439 9762 3.186166
441 10095 4.962766
441 10347 4.363683
441 10383 4.869701
441 10387 3.120769
441 10587 2.745108
441 10591 4.793922
441 10627 2.846026
441 10825 3.494024
441 10868 4.357987
456 10387 4.013557
456 10587 3.248361
456 10627 2.780683
456 10825 2.893186
456 10868 3.508379
456 11032 4.523023
461 10587 4.544660
461 10627 3.918670
461 10825 3.630794
461 10868 3.836213
461 11032 4.488299
461 11213 4.291598
474 10627 4.976122
474 10825 4.489034
474 10868 4.432431
474 11032 4.781897
474 11213 3.839817
478 10392 4.976616
478 10583 4.904850
479 11028 4.373291
479 11213 3.692434
495 10871 4.915665
495 11028 3.808678
495 11029 4.958996
495 11213 3.811368
496 10099 4.492392
496 10343 3.964631
496 10392 3.709466
496 10583 4.026124
496 10631 4.860931
499 9754 4.673286
499 10099 3.944594
499 10343 3.627195
499 10392 3.628329
499 10583 4.252235
500 11028 4.196007
500 11029 4.633332
500 11088 4.973845
500 11213 3.683906
517 11028 4.132263
517 11213 4.322958
518 9754 3.311020
518 9755 4.753596
518 10051 3.789738
518 10099 2.803102
518 10343 2.901729
518 10392 3.452379
518 10583 4.531215
521 9754 3.401059
521 9755 4.697581
521 10051 3.990283
521 10099 3.409005
521 10343 3.792048
521 10392 4.484979
522 11028 4.330561
522 11378 4.759874
522 11428 4.633286
522 11529 4.851392
536 11028 4.615751
536 11209 4.809105
536 11378 4.970654
536 11428 4.615722
536 11529 4.532808
537 9754 3.538500
537 9755 4.286196
537 10051 3.975091
537 10099 3.974418
537 10343 4.646358
540 11707 4.646420
540 11817 4.312484
540 11828 4.293913
540 11913 4.810941
541 11209 4.880396
541 11428 4.820850
541 11529 4.503665
541 11587 4.888302
568 11428 4.806766
568 11529 4.275628
568 11587 4.479734
569 11404 4.937308
569 11556 4.872258
569 11557 4.166988
569 11562 3.564057
569 11699 3.140830
569 11707 3.203186
569 11817 3.549044
569 11828 4.313829
572 11556 4.380093
572 11557 4.987541
572 11562 4.247484
572 11699 3.828956
572 11707 3.275069
572 11817 3.233854
572 11828 3.692838
572 11913 4.582739
573 11428 4.721676
573 11529 3.996687
573 11587 4.018986
573 11677 4.583006
591 11428 4.435404
591 11529 3.454964
591 11587 3.211629
591 11677 3.629216
591 11730 4.084297
591 11797 4.720220
